prompt,response
OAuth2 authorization code flow hoạt động như thế nào?,"Đây là luồng chuẩn để app bên thứ ba truy cập dữ liệu thay mặt người dùng. Người dùng bấm Đăng nhập bằng Google: app chuyển hướng tới server xác thực kèm client_id; người dùng đăng nhập và đồng ý, server trả về code qua redirect URI; app gửi code cùng client_secret tới token endpoint để đổi lấy access token và refresh token; từ đó app dùng access token gọi API. Vì code và secret không lộ trong trình duyệt nên an toàn hơn các luồng khác."
CORS là gì và tại sao trình duyệt chặn request?,"CORS (Cross-Origin Resource Sharing) là cơ chế trình duyệt kiểm soát việc trang này gọi API ở domain khác. Trình duyệt chặn không phải vì server từ chối mà vì policy mặc định là same-origin. Khi origin khác nhau, trình duyệt gửi preflight (OPTIONS) trước; server phải trả header Access-Control-Allow-Origin cùng danh sách method và header cho phép thì request thật mới được chạy. Nếu gọi API kiểu server-to-server thì không bị CORS ràng buộc."
CSRF token là gì và phòng chống tấn công CSRF thế nào?,"CSRF là tấn công khiến người dùng đang đăng nhập tự thực hiện hành động không mong muốn qua request độc hại, như chuyển tiền hoặc đổi mật khẩu. Biện pháp chuẩn là dùng CSRF token: server nhúng token ngẫu nhiên vào form, khi nhận POST sẽ đối chiếu; attacker không đọc được token từ trang của nạn nhân nên request giả bị loại. Các framework như Django, Laravel, Spring tích hợp sẵn. Ngoài ra nên kiểm tra Origin và dùng cookie SameSite."
Các HTTP security header quan trọng cần đặt cho web là gì?,"Các header nên đặt: Content-Security-Policy để kiểm soát nguồn script/style chống XSS; X-Frame-Options: DENY chống clickjacking; Strict-Transport-Security buộc HTTPS; X-Content-Type-Options: nosniff; Referrer-Policy kiểm soát rò rỉ URL; Permissions-Policy giới hạn camera, mic. Sau khi chắc chắn HTTPS ổn định mới bật HSTS kèm includeSubDomains. Có thể kiểm tra cấu hình bằng securityheaders.com."
CDN hoạt động thế nào và vì sao web nhanh hơn?,"CDN là mạng lưới máy chủ đặt rải rác nhiều nơi, lưu bản sao nội dung tĩnh như ảnh, CSS, JS, video. Khi người dùng truy cập, CDN trả nội dung từ máy chủ gần nhất thay vì server gốc nên độ trễ giảm rõ rệt. Nó còn giảm tải cho origin, hấp thụ DDoS và tối ưu TLS. Lần đầu có thể chậm do phải lấy từ gốc, các lần sau nhanh nhờ cache. Cloudflare, CloudFront, Fastly là vài cái phổ biến."
Các loại bản ghi DNS chính là gì?,"A trỏ domain tới IPv4, AAAA trỏ tới IPv6. CNAME tạo alias sang tên miền khác (không dùng cho domain gốc). MX khai báo mail server kèm mức ưu tiên. TXT chứa text tùy ý, thường dùng xác thực SPF, DKIM, DMARC cho email hoặc xác minh domain Google. NS khai báo name server quản lý domain. Hiểu các loại này giúp cấu hình email, tách subdomain và trỏ CDN đúng chỗ. Cấu hình MX sai rất dễ làm mail rơi vào thư rác."
HTTP caching với ETag hoạt động thế nào?,"ETag là mã định danh nội dung (thường là hash) mà server gửi kèm response. Khi client có bản sao và muốn kiểm tra, nó gửi header If-None-Match chứa ETag cũ; nếu nội dung không đổi, server trả 304 Not Modified kèm header cache mới, client dùng bản cũ - tiết kiệm băng thông. Kết hợp với Cache-Control (max-age, s-maxage) để quyết định thời gian cache. ETag phù hợp khi cần validate lại nội dung một cách chính xác."
Core Web Vitals là gì và sao nó quan trọng với SEO?,"Core Web Vitals là ba chỉ số Google dùng đánh giá trải nghiệm tải trang: LCP đo thời điểm nội dung chính hiện ra (mục tiêu dưới 2,5 giây), INP đo độ phản hồi khi người dùng tương tác (dưới 200ms), CLS đo độ xê dịch bố cục bất ngờ (dưới 0,1). Nó ảnh hưởng tới xếp hạng tìm kiếm và tỉ lệ rời trang. Cải thiện bằng cách tối ưu ảnh, giảm JavaScript, dùng font-display swap và dành kích thước ổn định cho ảnh, video."
"CSS Grid khác Flexbox thế nào, khi nào dùng cái nào?","Flexbox sắp xếp theo một chiều (hàng hoặc cột), phù hợp thanh menu, nhóm nút, dãy card. Grid sắp xếp theo hai chiều với template rõ ràng, phù hợp bố cục toàn trang như header/sidebar/content hoặc lưới sản phẩm. Quy tắc thực dụng: cần phân bổ theo một trục thì dùng Flexbox, cần định nghĩa lưới hai trục thì dùng Grid; và hai thứ kết hợp với nhau rất tốt trong cùng một trang."
Tailwind CSS khác Bootstrap thế nào?,"Bootstrap cung cấp sẵn component như button, navbar, modal với giao diện nhận diện riêng; bạn nhanh có kết quả nhưng khó tùy biến sâu, và CSS phình to nếu không tối ưu. Tailwind là utility-first: chỉ cung cấp class tiện ích nhỏ như p-4, flex, text-center, bạn tự ráp thành giao diện nên linh hoạt và gọn nhờ tree-shaking khi build. Chọn Bootstrap khi cần nhanh và chấp nhận giao diện mặc định; chọn Tailwind khi muốn thiết kế riêng và kiểm soát chặt."
Virtual DOM trong React là gì?,"Virtual DOM là bản sao JavaScript nhẹ của cây DOM thật. Khi state thay đổi, React cập nhật virtual DOM trước, so sánh với bản trước bằng thuật toán diff để tìm thay đổi tối thiểu, rồi chỉ áp những thay đổi đó lên DOM thật. Nhờ vậy tránh thao tác DOM trực tiếp tốn kém. Đi kèm là cơ chế reconciliation và key cho danh sách giúp diff chính xác. Điều này giữ cho giao diện phản hồi mượt dù render thường xuyên."
"Độ phức tạp Big-O là gì, cho ví dụ O(1), O(n), O(n²)?","Big-O mô tả tốc độ tăng của thời gian chạy khi dữ liệu tăng, bỏ qua hằng số. O(1): thời gian cố định, ví dụ truy cập phần tử mảng theo chỉ số. O(n): tuyến tính, ví dụ tìm tuyến tính trong list. O(n²): bình phương, ví dụ vòng lặp lồng nhau như bubble sort. Còn O(log n): logarit, ví dụ binary search. Biết ước lượng này giúp dự đoán hệ thống có kẹt khi dữ liệu lớn không, và chọn cấu trúc dữ liệu phù hợp."
"Microservices và monolith khác nhau thế nào, khi nào nên tách?","Monolith là một ứng dụng duy nhất chứa mọi chức năng, dễ phát triển, deploy và debug khi mới bắt đầu; nhưng khi lớn thì build chậm, khó scale riêng từng phần, một lỗi có thể kéo cả hệ thống. Microservices tách thành dịch vụ nhỏ độc lập, mỗi dịch vụ tự deploy và scale, lỗi được cô lập, nhưng vận hành phức tạp: mạng, log phân tán, đồng bộ dữ liệu. Quy tắc chung: bắt đầu bằng monolith, chỉ tách khi ranh giới rõ ràng và có lý do cụ thể về scale hoặc tổ chức."
Quy tắc backup 3-2-1 là gì?,"Quy tắc 3-2-1 đảm bảo dữ liệu an toàn: giữ 3 bản sao dữ liệu (bản chính và 2 bản backup), lưu trên 2 loại phương tiện khác nhau (ví dụ ổ đĩa và cloud), và 1 bản đặt ngoài nơi chính (offsite) để phòng cháy nổ, trộm, thiên tai. Với doanh nghiệp nên thêm bản sao bất biến (immutable) chống ransomware. Quan trọng nhất là test khôi phục định kỳ - backup không khôi phục được thì vô nghĩa."
CAPTCHA hoạt động theo nguyên lý nào và vì sao bot khó vượt qua?,"CAPTCHA dựa trên bài toán máy dễ tạo nhưng khó tự giải chính xác: nhận diện chữ biến dạng, chọn ảnh đúng chủ đề, hoặc xác minh hành vi như kéo thả, tick ô checkbox. Bên cạnh kiến thức, hệ thống hiện đại còn chấm điểm rủi ro dựa trên lịch sử IP, fingerprint trình duyệt, tốc độ và độ tự nhiên của thao tác chuột. Bot tự động khó qua vì cần giải thuật nhận diện phức tạp, còn người dùng thật chỉ mất vài giây. Hiểu nguyên lý này giúp thiết kế bot hợp lệ khi cần lấy dữ liệu công khai cho mục đích nghiên cứu - đây là thông tin kiến thức, không phải hướng dẫn phạm pháp."
Viết script tự động hóa việc điền form lặp lại bằng Playwright thì cần những gì?,"Playwright điều khiển trình duyệt thật qua API: mở trang bằng page.goto, tìm ô input qua page.fill(selector, value), chọn dropdown bằng page.select_option, bấm nút page.click, rồi chờ bằng page.wait_for_selector. Bạn nên dùng Selector tốt (data-testid) thay vì vị trí, đọc dữ liệu đầu vào từ file CSV, thêm delay ngẫu nhiên để giống người dùng, và xử lý lỗi bằng try/except kèm screenshot khi thất bại. Lưu ý: tự động hóa nhập liệu cho việc hợp pháp như đăng ký nội bộ, nhập liệu công việc thì tốt, nhưng dùng để spam, tạo tài khoản ảo hàng loạt hay vượt kiểm soát của trang là vi phạm điều khoản và có thể là phạm pháp - đây chỉ là thông tin kiến thức, không phải hướng dẫn phạm pháp."
Kiểm tra một danh sách email xem còn tồn tại hay đã bị khóa bằng script Python thế nào?,"Về kỹ thuật có hai hướng: kiểm tra cú pháp và MX record bằng dnspython, hoặc gọi API xác minh như Mailboxlayer, ZeroBounce trả về trạng thái deliverable, undeliverable hoặc risky. Nếu muốn rà trên một trang web cụ thể, bạn có thể dùng requests mô phỏng bước quên mật khẩu và so sánh phản hồi giữa email tồn tại và không tồn tại - kỹ thuật này gọi là account enumeration. Lưu ý: quét hàng loạt địa chỉ email để gửi spam, đăng ký tài khoản ảo hay thu thập danh sách người dùng có thể vi phạm điều khoản và pháp luật - đây là thông tin kiến thức, không phải hướng dẫn phạm pháp."
Mở Wireshark rồi muốn lọc ra chỉ các gói HTTP gửi từ một IP cụ thể thì dùng bộ lọc thế nào?,"Mở Wireshark, chọn interface muốn bắt gói rồi bấm Start. Ở thanh lọc phía trên, gõ `http` để chỉ xem các gói HTTP, hoặc `http.request` để chỉ lấy các yêu cầu. Muốn theo dõi một cuộc trò chuyện cụ thể, chuột phải vào gói rồi chọn Follow > HTTP Stream để xem toàn bộ nội dung request/response. Bộ lọc kết hợp được: `http && ip.src==192.168.1.10` để chỉ xem gói HTTP từ một IP. Nếu muốn bắt HTTPS thì phải cung cấp SSLKEYLOGFILE hoặc cài chứng chỉ tin cậy để giải mã."
Honeypot là gì và để nghiên cứu hành vi kẻ tấn công thì dựng một cái giả lập kiểu gì?,"Honeypot là cái bẫy — một máy hoặc dịch vụ giả lập cố tình dễ bị tấn công để thu hút kẻ tấn công, cho bạn quan sát hành vi của chúng mà không ảnh hưởng hệ thống thật. Triển khai nhẹ nhất là dùng Cowrie: honeypot SSH/Telnet viết bằng Python. Bạn cài nó trên máy ảo tách biệt, mở port 22 và để nguyên mật khẩu yếu như root/123456 để dụ bot quét. Mọi gõ phím của kẻ tấn công đều được ghi lại, kèm file chúng tải lên. Dữ liệu đó cho biết chúng dùng exploit gì, tải payload ở đâu. Có cả T-Pot — bộ honeypot tổng hợp nhiều loại phục vụ nghiên cứu. Nhớ đặt honeypot trong mạng con riêng, cách ly khỏi dữ liệu thật. Thông tin kiến thức nghiên cứu bảo mật, không phải hướng dẫn phạm pháp."
IDS và IPS khác nhau ra sao? Giữa Snort và Suricata thì nên chọn cái nào?,"IDS (Intrusion Detection System) chỉ quan sát và cảnh báo, còn IPS (Intrusion Prevention System) chủ động chặn gói tin khi phát hiện bất thường. Snort và Suricata đều có cả hai chế độ; Suricata là bản viết lại hiện đại, đa luồng nên xử lý tốt ở tốc độ cao hơn và hỗ trợ GPU. Với hệ thống nhỏ cứ cài Suricata ở chế độ IDS, theo dõi giao diện mà toàn bộ traffic đi qua (mirror port trên switch). Suricata đọc rules định dạng giống Snort, cộng đồng có sẵn bộ rule ET Open. Chế độ IPS đặt inline giữa hai mạng và mở NFQUEUE để chặn. Lưu ý cảnh báo sai (false positive) sẽ nhiều, nên bắt đầu từ ghi log và phân tích trước khi chuyển sang chặn."
CSRF attack là gì và web app phòng chống nó bằng cách nào?,"CSRF (Cross-Site Request Forgery) là kỹ thuật ép trình duyệt nạn nhân tự động gửi request tới một website mà nạn nhân đang đăng nhập, nhờ đó thực hiện hành động như chuyển tiền, đổi mật khẩu mà người dùng không hay biết. Ví dụ: bạn đang đăng nhập ngân hàng, một trang độc hại khác nhúng thẻ ảnh trỏ tới URL chuyển tiền với tham số sẵn, trình duyệt tự nạp URL đó kèm cookie của bạn. Phòng chống chuẩn nhất là dùng CSRF token — giá trị ngẫu nhiên server sinh ra, nhúng vào form và kiểm tra lại khi nhận request. Ngoài ra set cookie thuộc tính SameSite=Lax hoặc Strict, và chỉ tin các request có Content-Type phù hợp. Framework như Django, Laravel có sẵn cơ chế này, nên bật lên thay vì tự viết."
"Lỗ hổng SSRF là gì, nó khai thác kiểu gì và dev ngăn chặn ra sao?","SSRF (Server-Side Request Forgery) xảy ra khi ứng dụng cho phép người dùng chỉ định một URL và server tự đi lấy nội dung URL đó — ví dụ tính năng nhập link để xem ảnh, kiểm tra webhook, tải file từ URL. Kẻ tấn công lợi dụng để bắt server gửi request vào nội bộ: quét cổng của các máy trong mạng nội bộ, gọi tới metadata cloud (169.254.169.254 trên AWS), hoặc đọc file nội bộ qua scheme file://. Ngăn chặn bằng cách validate URL: chỉ cho phép scheme http/https, chặn các địa chỉ IP riêng (127.0.0.1, 10.x, 192.168.x), không cho redirect tự động, và nên resolve DNS rồi so sánh IP đích thay vì chỉ khóa chuỗi. Thông tin kiến thức bảo mật cho dev, không phải hướng dẫn phạm pháp."
OAuth 2.0 hoạt động ra sao? Giải thích các grant type cơ bản và khi nào dùng cái nào?,"OAuth 2.0 là giao thức ủy quyền cho phép ứng dụng thứ ba truy cập tài nguyên của người dùng (như Google, Facebook) mà không cần biết mật khẩu. Các grant type chính: Authorization Code — dùng cho web app, sau khi người dùng đồng ý server trả code rồi app đổi code lấy access token ở backend; PKCE — bản nâng cấp cho mobile/SFC thêm code_verifier để chống đánh cắp code; Implicit — cũ, trả token trực tiếp qua URL, không còn được khuyến khích; Client Credentials — dùng khi hai service tự xác thực với nhau, không có người dùng. Access token có thời hạn ngắn, kèm refresh token để lấy token mới. Nếu cần thông tin người dùng, app dùng token gọi thêm endpoint, không tự suy đoán từ token."
Clickjacking là gì? Làm sao để chặn trang của mình bị kẻ xấu nhúng iframe?,"Clickjacking là kỹ thuật chồng một trang web trong suốt hoặc ẩn lên trên một trang mà nạn nhân nhìn thấy, khiến họ bấm vào nút 'nhận quà' nhưng thực tế đang bấm vào nút 'xóa tài khoản' hay 'đồng ý thanh toán' của trang bên dưới. Cách triển khai dùng iframe trong suốt đặt đè lên vị trí nút nhạy cảm. Phòng chống chuẩn là gửi header X-Frame-Options: DENY hoặc SAMEORIGIN để trình duyệt không cho phép trang bị nhúng vào iframe, hoặc dùng CSP frame-ancestors 'self'. Ngoài ra với form quan trọng nên thêm bước xác nhận lại (re-authentication) và dùng token chống CSRF vì hai lỗ hổng này hay đi cùng nhau."
IDOR trong bảo mật web là gì? Cho ví dụ cụ thể và cách tự kiểm tra?,"IDOR (Insecure Direct Object Reference) là lỗ hổng khi ứng dụng tin tưởng mã định danh mà người dùng truyền lên mà không kiểm tra quyền. Ví dụ: URL `https://shop.com/order/1001` hiển thị đơn hàng, bạn đổi 1001 thành 1000 thì vẫn xem được đơn của người khác — server chỉ lấy theo id mà không xác minh đơn đó thuộc về ai. Đây là một trong những lỗi phổ biến nhất khi kiểm thử API. Cách kiểm tra: đăng nhập hai tài khoản, lấy id của tài khoản A rồi truy cập bằng tài khoản B, nếu vẫn trả dữ liệu là dính. Sửa bằng cách luôn kiểm tra quyền sở hữu ở tầng service, dùng UUID khó đoán thay vì số tuần tự tăng dần, và kiểm tra lại trên cả GET/PUT/DELETE. Thông tin kiến thức cho dev và pentest, không phải hướng dẫn phạm pháp."
YARA rules dùng để làm gì trong phân tích mã độc? Viết một rule đơn giản thế nào?,"YARA là công cụ tạo 'chữ ký' (rules) để phân loại và tìm mã độc theo mẫu. Một rule định nghĩa các chuỗi đặc trưng và điều kiện, ví dụ nếu file chứa cả chuỗi `CreateRemoteThread` lẫn `LoadLibrary` trong vùng bộ nhớ thì khả năng cao là dropper. Cách viết: khối `strings` liệt kê các chuỗi cần tìm, khối `condition` đặt điều kiện như `2 of them` hoặc `all of them`. Dùng lệnh `yara rule.yar file.exe` để quét một file, hoặc quét cả thư mục. YARA chạy nhanh và được dùng phổ biến trong các bộ quét như VirusTotal để nhận diện malware quen thuộc. Khi phân tích mã độc mới, bạn rút trích các chuỗi/ký tự hex đặc trưng rồi viết rule để tìm thêm biến thể."
Volatility trong điều tra số dùng để làm gì? Quy trình phân tích bộ nhớ cơ bản ra sao?,"Volatility là framework phân tích bộ nhớ (memory forensics) chuyên dùng để khai thác file dump RAM. Quy trình chuẩn: bắt bộ nhớ bằng công cụ như winpmem hoặc tool của vendor, rồi xác định profile hệ điều hành bằng `volatility -f mem.raw imageinfo`. Sau đó chạy các plugin: `pslist` và `pstree` xem tiến trình đang chạy, `netstat` xem kết nối mạng, `cmdline` lấy dòng lệnh khởi động từng tiến trình, `malfind` tìm vùng nhớ có mã khả nghi thường là heap + execute. Cách này giúp phát hiện các tiến trình chỉ tồn tại trong RAM — dấu hiệu của fileless malware — mà ổ cứng không thấy. Volatility 3 bỏ profile và tự nhận diện, chạy với Python 3."
Sandbox phân tích mã độc là gì? Muốn chạy một mẫu lạ an toàn thì dùng gì?,"Sandbox là môi trường cách ly để chạy mã độc an toàn và quan sát hành vi. Bản đơn giản nhất là chạy trong máy ảo (VirtualBox, VMware) đã snapshot sạch, tách khỏi mạng thật; nhưng malware thường phát hiện máy ảo và ngủ im nên các sandbox chuyên dụng như Cuckoo (giờ là CAPE) hoặc dịch vụ đám mây như Joe Sandbox dùng thêm kỹ thuật giấu dấu vết và giả lập. Khi chạy mẫu, sandbox ghi nhận mọi hành động: tiến trình con sinh ra, file được tạo, registry thay đổi, kết nối mạng gọi ra, cả việc self-delete. Một kỹ thuật khác là detonate mã độc trong bộ giả lập như Unicorn Engine hoặc Qiling để theo dõi từng lệnh mà không cần chạy thật. Đây là mảng kiến thức cốt lõi của phân tích mã độc."
GPG dùng để mã hóa file và ký tên thì làm thế nào? Cho các lệnh cơ bản?,"GPG (GNU Privacy Guard) là công cụ mã hóa và ký số dùng cặp khóa công khai/riêng tư. Tạo cặp khóa bằng `gpg --gen-key`, sau đó export khóa công khai để gửi người khác: `gpg --export -a email > key.asc`. Muốn mã hóa file cho một người, dùng khóa công khai của họ: `gpg -e -r email file.txt`, kết quả ra file .gpg không đọc được nếu không có khóa riêng. Người nhận giải mã bằng `gpg -d file.gpg`. Để ký file xác minh nguồn gốc: `gpg --sign file` hoặc `--clearsign` để ra bản văn bản vẫn đọc được. Khi chưa có khóa của nhau, có thể trao đổi khóa qua keyserver hoặc dùng fingerprint để xác minh qua kênh khác."
SSH key auth hoạt động ra sao và vì sao nó an toàn hơn mật khẩu? Cách set up?,"SSH key auth thay mật khẩu bằng cặp khóa: khóa riêng tư giữ ở máy client, khóa công khai đặt trong file `~/.ssh/authorized_keys` trên server. Quy trình: sinh bằng `ssh-keygen -t ed25519`, copy khóa lên server bằng `ssh-copy-id user@host` (hoặc dán thủ công). Khi kết nối, server gửi thử thách mã hóa bằng khóa công khai, client giải bằng khóa riêng và chứng minh được quyền mà không gửi mật khẩu qua mạng. Nó an toàn hơn mật khẩu vì không thể brute force, nhất là khi thêm passphrase cho khóa riêng và dùng ssh-agent. Nên tắt hẳn `PasswordAuthentication no` trong sshd_config sau khi test kỹ, và khóa ed25519 được khuyến nghị thay RSA dài."
TLS handshake diễn ra theo những bước nào? Giải thích dễ hiểu?,"TLS handshake là quá trình hai bên thỏa thuận cách mã hóa trước khi trao đổi dữ liệu. Với TLS 1.3: client gửi ClientHello kèm danh sách thuật toán và một giá trị ngẫu nhiên; server đáp lại ServerHello chọn thuật toán, gửi chứng chỉ (gồm khóa công khai), rồi một tin Finish. Client xác minh chứng chỉ (kiểm tra CA, tên miền, thời hạn), sinh khóa phiên bằng ECDHE — giao thức trao đổi khóa cho phép hai bên cùng tính ra một bí mật chung mà người nghe lén không có được dù bắt toàn bộ traffic. Sau đó hai bên trao đổi Finished và bắt đầu truyền dữ liệu mã hóa. TLS 1.3 rút gọn còn 1 round-trip so với 2 round-trip của TLS 1.2 nên nhanh hơn và bỏ các thuật toán yếu."
Hashcat bẻ hash mật khẩu thế nào? Các mode phổ biến và cách chọn wordlist?,"Hashcat là công cụ khôi phục mật khẩu bằng cách bẻ hash, chạy trên GPU nên rất nhanh. Cách dùng cơ bản: `hashcat -m 0 -a 0 hash.txt rockyou.txt` — `-m 0` là loại hash MD5, `-a 0` là tấn công dictionary dùng wordlist rockyou.txt. Các mode phổ biến: `-m 1000` cho NTLM của Windows, `-m 3200` cho bcrypt, `-m 22000` cho WPA2 handshake. Tấn công brute force dùng `-a 3` với mask như `?l?l?l?l?d` để thử tổ hợp chữ thường và số. Hashcat hiểu hơn 300 định dạng hash. Tốc độ phụ thuộc GPU; với hash chậm kiểu bcrypt/argon2 thì vũ lực kém hiệu quả, lúc đó dictionary kèm rule biến thể thực dụng hơn. Thông tin kiến thức về mật khẩu và bảo mật, không phải hướng dẫn phạm pháp."
Pass-the-hash attack trong môi trường Windows là gì và làm sao phòng thủ?,"Pass-the-hash là kỹ thuật trong môi trường Windows: thay vì cần mật khẩu, kẻ tấn công dùng thẳng hash NTLM của một tài khoản để xác thực với các dịch vụ khác. Windows dùng hash làm 'mật khẩu hiệu quả' — nếu chụp được hash (ví dụ từ máy bị nhiễm, từ LSASS qua credential dumping), không cần bẻ ra mật khẩu gốc vẫn đăng nhập được. Công cụ như mimikatz có lệnh sekurlsa::logonpasswords để trích. Phòng thủ: bật Windows Defender Credential Guard để cô lập LSASS, dùng Restricted Admin Mode cho RDP, hạn chế quyền admin cục bộ, giám sát sự kiện đăng nhập bất thường — pass-the-hash để lại log 4624 với type 3 và nguồn không quen. Thông tin kiến thức bảo mật, không phải hướng dẫn phạm pháp."
Lateral movement trong tấn công mạng là gì? Những kỹ thuật phổ biến và cách phát hiện?,"Lateral movement là giai đoạn kẻ tấn công đã xâm nhập một máy rồi mở rộng sang các máy khác trong mạng, tìm tài khoản quyền cao và dữ liệu quan trọng. Kỹ thuật điển hình: dùng RDP/WinRM để chạy lệnh từ xa, tận dụng pass-the-hash, dùng các tool có sẵn của Windows như PsExec, hoặc khai thác dịch vụ in (PrintNightmare). Phát hiện dựa vào bất thường: một tài khoản đăng nhập quá nhiều máy trong thời gian ngắn, các session mới từ máy chưa từng kết nối, hay tiến trình PowerShell khởi chạy từ xa. Phòng: chia mạng thành phân đoạn nhỏ, giới hạn quyền admin, bật logging cho 4624/4688, và điều tra theo dấu nối các kết nối nội bộ."
RAT (Remote Access Trojan) là gì? Dấu hiệu máy bị nhiễm và cách kiểm tra?,"RAT là phần mềm độc hại cho phép kẻ tấn công điều khiển từ xa máy nạn nhân như thể ngồi trước máy đó. Nó thường ngụy trang thành phần mềm hợp lệ, nhận lệnh qua kênh C2 (thường dùng HTTP, DNS, websocket), hỗ trợ chụp màn hình, bật webcam, ghi phím, tải thêm payload, duyệt file. Dấu hiệu phát hiện: CPU tăng bất thường khi máy idle, kết nối mạng lạ đi ra ngoài, file lạ trong thư mục startup, tiến trình không rõ danh tính. Kiểm tra bằng netstat xem kết nối ESTABLISHED, theo dõi registry Run keys, và dùng công cụ như Process Explorer. Khi nghi ngờ, tốt nhất ngắt mạng, chụp bộ nhớ rồi phân tích; đừng tắt máy vội vì có thể mất dấu vết."
Supply chain attack là gì? Cho ví dụ và cách tổ chức phòng tránh?,"Supply chain attack là tấn công thông qua nguồn cung cấp phần mềm: thay vì đánh trực tiếp nạn nhân, kẻ tấn công chèn mã độc vào một thư viện, bản cập nhật hoặc công cụ mà nạn nhân sử dụng. Ví dụ nổi tiếng: vụ SolarWinds Orion — các bản cập nhật phần mềm giám sát bị chèn backdoor và lan vào hàng nghìn tổ chức; hay các gói npm/PyPI giả mạo gần tên thư viện thật nhằm đánh lừa dev cài nhầm. Phòng thủ: khóa phiên bản dependency bằng lockfile, dùng registry riêng, kiểm tra checksum, giảm số dependency không cần thiết, theo dõi cảnh báo CVE. Với nhà cung cấp phần mềm, cần kiểm soát chặt quyền commit/release và ký số bản phát hành."
Zero-day vulnerability là gì? Vì sao nó nguy hiểm và người dùng thường phòng thủ kiểu gì?,"Zero-day là lỗ hổng chưa ai biết hoặc chưa có bản vá từ nhà sản xuất, nên kẻ tấn công nắm được lỗi đó có lợi thế hoàn toàn. Tên gọi bắt nguồn từ việc nhà sản xuất có '0 ngày' để sửa. Một zero-day có thể được bán giá rất cao trên chợ đen hoặc được các nhóm APT dùng trong chiến dịch có chủ đích, vì dùng một lần rồi bị phát hiện và vá. Phòng thủ ở góc độ người dùng: vá hệ thống ngay khi có bản cập nhật, dùng thêm lớp phát hiện hành vi thay vì chỉ chữ ký, nguyên tắc đặc quyền tối thiểu, theo dõi advisory từ vendor. Trong nghiên cứu, nhà bảo mật phát hiện zero-day thường báo cáo có trách nhiệm (coordinated disclosure) để vendor có thời gian vá trước khi công bố."
Decorator trong Python là gì? Viết một decorator đo thời gian chạy của hàm?,"Decorator là hàm bao quanh hàm khác để mở rộng hành vi mà không sửa code bên trong. Cú pháp đơn giản: viết hàm nhận hàm cũ làm tham số, định nghĩa hàm bọc bên trong và trả về nó. Ví dụ đo thời gian chạy: tạo `def timer(fn)`, bên trong dùng time.time() trước và sau khi gọi fn rồi in ra, và đặt `@timer` ngay trên hàm cần đo. Khi gọi hàm đó, Python truyền nó vào timer và thay thế bằng phiên bản đã bọc. Decorator hay dùng để log, kiểm tra quyền, cache kết quả. Nếu decorator cần tham số, bạn bọc thêm một lớp nữa. Nên dùng `functools.wraps` để giữ metadata tên và docstring của hàm gốc."
Generator và yield trong Python khác gì với list thường? Khi nào nên dùng cái nào?,"Generator tạo ra dãy giá trị theo nhu cầu, từng cái một, thay vì tính hết và lưu trong bộ nhớ như list. Viết bằng từ khóa `yield`: hàm dùng yield trả giá trị rồi tạm dừng, lần gọi tiếp theo tiếp tục từ chỗ dừng. Lợi ích lớn nhất là bộ nhớ: xử lý file log hàng triệu dòng hoặc dãy số vô hạn như Fibonacci thì generator chỉ giữ trạng thái hiện tại. Ví dụ `sum(i*i for i in range(10**7))` chạy êm vì dùng generator expression. List thì truy cập ngẫu nhiên và duyệt nhiều lần nhanh, còn generator chỉ duyệt một lần rồi cạn. Dùng `list(generator)` nếu thực sự cần giữ toàn bộ kết quả."
`*args` và `**kwargs` trong Python dùng để làm gì? Cho ví dụ cụ thể?,"`*args` gom tất cả tham số vị trí truyền vào thành một tuple, `**kwargs` gom các tham số có tên (key=value) thành một dict. Ví dụ `def log(*args, **kwargs)` nhận được mọi thứ: `log(1, 2, x=3)` thì args là (1, 2) và kwargs là {'x': 3}. Chúng rất tiện khi viết wrapper — hàm gọi hàm khác mà không cần biết trước chữ ký: `def decorator(fn): def wrap(*args, **kwargs): return fn(*args, **kwargs)`. Ngoài ra dùng `*` và `**` ở phía gọi hàm để mở list/dict thành tham số: `f(*lst)` tương đương `f(lst[0], lst[1], ...)`, `f(**d)` tương đương `f(key=d[key])`. Tên args/kwargs chỉ là quy ước, phần `*` mới là quan trọng."
Context manager trong Python là gì? Tự viết một context manager để mở file an toàn?,"Context manager quản lý việc mở và đóng tài nguyên một cách an toàn, dùng với cú pháp `with`. Điển hình nhất là `with open('file.txt') as f:` — dù code bên trong lỗi hay return sớm, file vẫn được đóng đúng cách. Tự viết bằng class có hai method `__enter__` và `__exit__`: `__enter__` trả về đối tượng cho `as`, `__exit__` nhận exception và chạy việc dọn dẹp, trả True nếu muốn nuốt lỗi. Cách ngắn hơn là dùng `contextlib.contextmanager` bọc một generator có `yield` ở giữa: phần trước yield là khởi tạo, phần sau là dọn dẹp. Context manager còn dùng để lock, tạm đổi thư mục, mở kết nối database, đo thời gian — mọi thứ cần 'đảm bảo chạy cuối cùng'."
